,0
3189,Lipids_POS_1368.2520_481.9380_358.1654
3190,Lipids_POS_1056.2746_453.3464_312.8354
3191,Lipids_NEG_683.1712_408.4030_257.1592
3192,Lipids_NEG_713.1444_355.8805_262.3935
3193,Lipids_POS_438.2974_193.2455_220.8025
3194,Lipids_POS_603.4758_318.6886_273.8302
3195,Lipids_POS_1019.8935_490.1677_375.9830
3196,Lipids_POS_1801.5191_431.1918_592.7888
3197,Lipids_POS_771.5997_292.6257_301.5836
3198,Lipids_POS_826.4821_193.4436_296.7696
3199,Lipids_NEG_741.5656_380.2752_308.1654
3200,Lipids_NEG_341.2118_160.0640_192.2983
3201,Lipids_NEG_683.1720_355.6433_264.0878
3202,Lipids_POS_822.5990_337.1177_313.3596
3203,Lipids_NEG_445.0837_379.7291_216.7781
3204,Lipids_POS_515.4130_342.6834_259.5411
3205,Lipids_POS_739.6339_401.5241_319.2324
3206,Lipids_NEG_447.1336_66.2325_215.9765
3207,Lipids_POS_569.4515_264.7725_256.9211
3208,Lipids_POS_806.6029_378.1886_306.5784
3209,Lipids_NEG_745.3871_266.8413_290.1767
3210,Lipids_POS_836.7322_430.0510_324.6670
3211,Lipids_POS_547.2803_169.0915_231.3968
3212,Lipids_NEG_761.5918_418.8177_295.7607
3213,Lipids_POS_893.6454_325.7253_326.8529
3214,Lipids_NEG_716.5228_353.5725_280.1100
3215,Lipids_POS_991.8415_440.2838_365.1491
3216,Lipids_NEG_365.3422_314.9357_206.3642
3217,Lipids_NEG_951.5751_286.5851_330.3931
3218,Lipids_POS_571.4708_427.5575_261.3736
3219,Lipids_NEG_908.5623_329.4731_331.8904
3220,Lipids_POS_882.5684_283.5100_313.5995
3221,Lipids_POS_817.7065_408.8452_325.4597
3222,Lipids_POS_623.6191_371.6755_289.2574
3223,Lipids_NEG_789.6231_429.0025_304.3133
3224,Lipids_POS_757.6434_421.2502_322.6619
3225,Lipids_NEG_996.8932_487.3766_367.7827
3226,Lipids_NEG_528.2729_167.4513_229.3328
3227,Lipids_POS_701.8690_312.1200_294.3793
3228,Lipids_POS_1007.7800_401.5539_357.3141
3229,Lipids_NEG_1654.3196_372.7804_509.2436
3230,Lipids_NEG_701.5219_305.5208_282.1708
3231,Lipids_POS_830.6367_341.3831_321.6295
3232,Lipids_POS_738.6023_408.6970_312.1756
3233,Lipids_NEG_971.6839_409.7467_347.3816
3234,Lipids_NEG_393.1737_127.7599_200.6594
3235,Lipids_POS_542.3240_137.5198_233.4320
3236,Lipids_POS_666.6177_446.5564_304.8504
3237,Lipids_NEG_957.7382_400.5256_344.2784
3238,Lipids_POS_770.6047_361.4816_306.2034
3239,Lipids_POS_762.5910_349.2484_302.0510
3240,Lipids_POS_200.1046_37.4500_139.1979
3241,Lipids_NEG_439.3788_297.6163_224.7237
3242,Lipids_POS_990.6647_300.8907_333.8598
3243,Lipids_NEG_806.5919_364.2206_309.4221
3244,Lipids_POS_994.7628_478.5323_353.2662
3245,Lipids_NEG_655.4209_219.6501_265.3660
3246,Lipids_POS_983.7785_407.9552_354.7618
3247,Lipids_NEG_774.5439_353.6343_293.4528
3248,Lipids_POS_757.6212_354.3233_307.8005
3249,Lipids_NEG_711.2885_255.0889_287.4078
3250,Lipids_NEG_149.0093_345.3346_132.1955
3251,Lipids_NEG_1165.2582_437.1501_366.4622
3252,Lipids_NEG_957.7380_370.5290_345.5043
3253,Lipids_POS_812.4387_277.1843_513.9318
3254,Lipids_NEG_781.5918_382.4952_297.4431
3255,Lipids_NEG_763.6073_421.6906_298.3142
3256,Lipids_NEG_611.1326_295.2724_250.6358
3257,Lipids_POS_661.5270_299.2491_289.4689
3258,Lipids_POS_827.7077_451.6466_327.5989
3259,Lipids_NEG_703.5622_371.4704_288.9207
3260,Lipids_NEG_730.4652_230.8407_288.0099
3261,Lipids_NEG_435.3835_299.5064_220.4929
3262,Lipids_POS_795.0274_343.8403_309.2443
3263,Lipids_POS_628.1943_292.6028_237.9454
3264,Lipids_POS_910.7350_380.9212_340.6329
3265,Lipids_NEG_1043.1709_396.0691_322.8121
3266,Lipids_POS_515.8389_342.8477_259.6405
3267,Lipids_POS_659.5705_370.3347_303.5907
3268,Lipids_NEG_932.6725_367.8071_334.9230
3269,Lipids_NEG_886.6131_346.6270_329.3694
3270,Lipids_NEG_564.3441_213.9321_249.9780
3271,Lipids_POS_719.5687_298.7545_302.5811
3272,Lipids_NEG_842.5545_291.0336_312.3521
3273,Lipids_POS_900.5579_298.7846_316.3633
3274,Lipids_POS_1600.1651_340.0516_486.9452
3275,Lipids_POS_776.2314_344.8511_261.4583
3276,Lipids_POS_487.3326_299.7436_240.0965
3277,Lipids_NEG_612.3302_154.7324_257.1924
3278,Lipids_NEG_556.2675_146.7284_237.4623
3279,Lipids_POS_540.5096_311.0032_269.3122
3280,Lipids_NEG_1502.0943_362.0842_465.3753
3281,Lipids_POS_773.9063_382.8376_314.2103
3282,Lipids_NEG_471.3473_158.5846_229.5114
3283,Lipids_POS_798.5858_269.5037_320.4847
3284,Lipids_POS_1146.1936_395.5220_326.7602
3285,Lipids_NEG_1218.7443_312.2264_388.0046
3286,Lipids_POS_690.4694_234.5090_276.8727
3287,Lipids_POS_494.3239_147.3194_232.5528
3288,Lipids_NEG_791.6255_358.1959_315.3989
3289,Lipids_POS_942.8083_425.6996_352.9766
3290,Lipids_NEG_1396.3464_503.0705_420.1499
3291,Lipids_NEG_449.2537_96.7702_219.8459
3292,Lipids_NEG_957.7751_415.4243_349.0465
3293,Lipids_NEG_960.8930_517.4442_361.8023
3294,Lipids_NEG_277.2172_198.8968_181.4261
3295,Lipids_POS_762.1791_315.9230_264.5283
3296,Lipids_NEG_815.6621_379.7077_311.9149
3297,Lipids_NEG_779.5904_319.3648_310.4014
3298,Lipids_NEG_830.8537_351.6364_310.6936
3299,Lipids_POS_776.5201_305.1824_294.4362
3300,Lipids_POS_650.3775_198.8216_255.9812
3301,Lipids_POS_725.5556_330.7768_299.1833
3302,Lipids_POS_748.5472_309.9890_302.6951
3303,Lipids_POS_340.0712_35.9456_185.3795
3304,Lipids_NEG_702.6020_370.1522_294.2143
3305,Lipids_NEG_593.3431_408.7643_248.6892
3306,Lipids_POS_313.1542_38.1771_179.5096
3307,Lipids_POS_1025.9185_495.9473_373.4677
3308,Lipids_POS_809.6492_390.7237_317.9085
3309,Lipids_NEG_778.5935_358.3746_307.8308
3310,Lipids_POS_526.2926_157.8341_222.6158
3311,Lipids_NEG_1001.1687_421.7623_309.6777
3312,Lipids_NEG_581.1034_234.3276_237.0208
3313,Lipids_NEG_649.5027_347.0223_272.8118
3314,Lipids_NEG_1308.1844_486.6643_355.5747
3315,Lipids_POS_788.1952_390.6704_317.5191
3316,Lipids_POS_761.9134_349.2476_302.2081
3317,Lipids_NEG_637.5513_371.7994_286.4494
3318,Lipids_POS_788.2136_351.2759_306.1126
3319,Lipids_POS_1524.1775_363.0633_471.7424
3320,Lipids_POS_426.3575_181.4133_224.5693
3321,Lipids_POS_723.6376_406.5023_313.1006
3322,Lipids_NEG_271.2275_160.3043_180.0461
3323,Lipids_POS_840.8863_329.5084_321.5968
3324,Lipids_POS_922.8050_458.4464_352.0420
3325,Lipids_POS_638.4022_201.4039_262.9561
3326,Lipids_NEG_840.6553_372.9065_316.8251
3327,Lipids_POS_746.5074_345.0616_292.6664
3328,Lipids_POS_750.4905_228.5591_284.2352
3329,Lipids_POS_748.5839_354.1070_300.6838
3330,Lipids_NEG_746.1645_358.3051_267.4305
3331,Lipids_POS_817.9677_411.0655_324.4620
3332,Lipids_NEG_715.5754_353.3859_285.4914
3333,Lipids_POS_656.5814_391.4666_288.8136
3334,Lipids_NEG_566.3462_184.7391_250.7449
3335,Lipids_NEG_944.8623_476.3200_357.5754
3336,Lipids_POS_866.6620_381.2926_326.2855
3337,Lipids_POS_1081.3052_509.7412_318.7502
3338,Lipids_POS_779.6290_362.4162_318.2764
3339,Lipids_NEG_981.7732_416.6752_356.0038
3340,Lipids_POS_744.5532_324.4982_293.8086
3341,Lipids_NEG_743.5468_368.4226_268.1167
3342,Lipids_POS_815.6701_354.0665_326.2887
3343,Lipids_POS_700.5258_348.2235_283.9452
3344,Lipids_NEG_521.1362_335.9024_224.3940
3345,Lipids_POS_915.7564_449.6346_353.9731
3346,Lipids_NEG_912.7046_395.8197_334.2874
3347,Lipids_POS_827.6132_385.2912_323.9592
3348,Lipids_NEG_299.0257_120.3923_166.5232
3349,Lipids_NEG_763.5964_338.1390_304.9801
3350,Lipids_NEG_980.8635_481.7756_363.4039
3351,Lipids_POS_622.4070_234.8684_263.0355
3352,Lipids_NEG_680.6550_417.0596_296.9210
3353,Lipids_NEG_481.3313_242.8055_235.6042
3354,Lipids_POS_771.5145_242.3236_290.6830
3355,Lipids_NEG_773.5329_327.5864_293.0856
3356,Lipids_POS_855.7423_436.9573_324.3012
3357,Lipids_NEG_473.3481_225.4452_225.4333
3358,Lipids_POS_768.5875_360.6694_306.6764
3359,Lipids_NEG_953.1207_321.6924_303.5064
3360,Lipids_POS_731.6055_353.2394_304.8678
3361,Lipids_NEG_365.2174_465.3792_207.3422
3362,Lipids_NEG_722.7573_345.0230_282.4097
3363,Lipids_POS_1122.5563_325.9529_360.3116
3364,Lipids_POS_786.9292_352.5819_305.7177
3365,Lipids_POS_610.4306_249.0967_257.2327
3366,Lipids_POS_975.7739_407.4706_353.2466
3367,Lipids_POS_842.5783_290.3154_292.9682
3368,Lipids_POS_790.6506_373.2085_310.6443
3369,Lipids_POS_906.7295_400.6597_338.2843
3370,Lipids_NEG_1157.1680_450.2230_328.7406
3371,Lipids_POS_587.5023_431.5129_268.0002
3372,Lipids_POS_838.7846_471.7783_333.7234
3373,Lipids_NEG_671.1511_302.0333_253.6919
3374,Lipids_NEG_256.2359_458.5653_176.7134
3375,Lipids_NEG_728.5595_381.3770_286.8713
3376,Lipids_POS_945.0492_414.8696_346.9292
3377,Lipids_POS_1630.1804_339.8889_496.3839
3378,Lipids_NEG_229.0536_44.3163_154.4241
3379,Lipids_POS_915.6820_416.5091_333.7695
3380,Lipids_NEG_581.1029_285.1743_237.2050
3381,Lipids_POS_464.3856_242.5851_244.0808
3382,Lipids_NEG_772.5858_366.5089_292.4847
3383,Lipids_POS_680.5969_400.5335_303.2379
3384,Lipids_POS_532.7842_342.7261_257.1052
3385,Lipids_NEG_327.2536_189.1341_192.6790
3386,Lipids_POS_728.5217_305.2054_289.1499
3387,Lipids_NEG_849.6419_380.6332_319.9097
3388,Lipids_NEG_639.1263_421.2636_247.4062
3389,Lipids_NEG_912.5752_307.1803_322.7824
3390,Lipids_NEG_509.0089_315.1896_221.2274
3391,Lipids_NEG_593.1213_512.9235_250.0038
3392,Lipids_POS_1536.1688_343.6559_475.5353
3393,Lipids_NEG_283.2429_209.7576_198.9239
3394,Lipids_POS_578.3926_159.3500_254.5527
3395,Lipids_POS_634.6118_393.2900_286.2259
3396,Lipids_POS_872.7690_454.6979_335.1264
3397,Lipids_POS_538.4820_293.1298_257.1202
3398,Lipids_NEG_1505.1254_332.3398_462.4129
3399,Lipids_NEG_579.4409_339.1136_274.3994
3400,Lipids_NEG_756.5926_363.2928_292.0049
3401,Lipids_NEG_244.9752_275.7131_144.8903
3402,Lipids_POS_1540.1657_342.3912_476.3562
3403,Lipids_POS_446.4348_310.8379_247.7648
3404,Lipids_NEG_595.5405_528.9875_276.2473
3405,Lipids_NEG_367.3573_326.6143_210.3224
3406,Lipids_NEG_717.5900_358.3857_292.8731
3407,Lipids_POS_1510.1533_342.9691_469.8638
3408,Lipids_NEG_914.6067_358.3115_334.3583
3409,Lipids_POS_518.3237_142.3707_232.2379
3410,Lipids_POS_1236.2431_454.6932_339.1070
3411,Lipids_NEG_861.5493_324.5605_308.5461
3412,Lipids_POS_792.9637_426.0728_317.9043
3413,Lipids_POS_1338.1672_441.0724_353.5054
3414,Lipids_POS_671.5722_445.5855_303.0287
3415,Lipids_POS_888.6214_312.5175_323.3510
3416,Lipids_NEG_742.6544_396.4942_307.6436
3417,Lipids_NEG_694.4290_206.7798_281.4085
3418,Lipids_NEG_973.6680_410.2829_348.6876
3419,Lipids_NEG_325.1838_152.4311_198.1506
3420,Lipids_NEG_405.2643_244.9343_219.3737
3421,Lipids_POS_892.7856_413.7253_339.6348
3422,Lipids_POS_1235.8419_328.7345_392.1588
3423,Lipids_POS_1324.1867_467.7297_453.7311
3424,Lipids_POS_609.3805_310.7902_266.4370
3425,Lipids_POS_691.5603_303.0095_286.6975
3426,Lipids_NEG_731.0648_422.1989_268.7109
3427,Lipids_POS_482.4562_310.8796_251.0345
3428,Lipids_NEG_490.9983_377.2816_228.2092
3429,Lipids_NEG_1264.3006_454.8859_388.2249
3430,Lipids_NEG_848.5796_331.8927_318.0293
3431,Lipids_POS_761.6270_331.0552_315.2191
3432,Lipids_POS_923.0620_434.4514_346.4282
3433,Lipids_POS_1606.1782_340.8182_490.7115
3434,Lipids_POS_907.3000_498.6399_349.8215
3435,Lipids_NEG_817.3649_333.1934_309.0838
3436,Lipids_NEG_227.0379_42.3197_152.3976
3437,Lipids_POS_601.5179_340.0900_271.0513
3438,Lipids_POS_860.6080_310.5704_321.2361
3439,Lipids_POS_911.7304_409.5203_338.6936
3440,Lipids_POS_918.8912_490.3706_363.1328
3441,Lipids_POS_1532.3530_463.3861_523.9929
3442,Lipids_POS_908.7687_429.8236_343.1743
3443,Lipids_POS_851.6394_387.8368_326.0120
3444,Lipids_NEG_948.5937_328.2421_337.2829
3445,Lipids_POS_972.7967_423.5075_355.6417
3446,Lipids_NEG_1322.3280_476.3634_403.4436
3447,Lipids_POS_855.7421_414.0134_327.3129
3448,Lipids_POS_717.5890_341.5387_301.2835
3449,Lipids_POS_703.0628_312.3942_295.0782
3450,Lipids_POS_878.6357_328.9684_328.4246
3451,Lipids_NEG_829.6538_421.6441_314.5849
3452,Lipids_POS_347.0886_35.6920_185.3164
3453,Lipids_POS_1277.3511_441.6147_363.8438
3454,Lipids_POS_1775.5035_425.5925_590.7236
3455,Lipids_POS_815.6914_388.3440_322.5045
3456,Lipids_NEG_899.7203_406.9171_337.0025
3457,Lipids_POS_833.7073_399.3569_331.1335
3458,Lipids_POS_803.2053_315.4668_269.2956
3459,Lipids_POS_264.2683_398.2819_191.0930
3460,Lipids_NEG_646.3326_158.6618_269.0966
3461,Lipids_POS_1527.6198_333.0774_675.1196
3462,Lipids_POS_1368.2499_442.0181_362.0955
3463,Lipids_NEG_648.3865_183.0196_266.0666
3464,Lipids_POS_765.9860_173.7178_438.2388
3465,Lipids_NEG_885.6337_370.8541_334.5908
3466,Lipids_POS_875.7086_428.3924_331.2728
3467,Lipids_NEG_743.1388_392.1978_267.3665
3468,Lipids_NEG_370.8738_45.7346_162.2030
3469,Lipids_POS_837.6816_373.9327_326.9462
3470,Lipids_POS_965.8264_443.5870_359.2790
3471,Lipids_POS_840.6217_329.6491_321.0571
3472,Lipids_POS_846.6933_437.9046_655.6076
3473,Lipids_NEG_750.5074_316.3649_291.8216
3474,Lipids_POS_933.7640_406.7806_343.4802
3475,Lipids_NEG_757.5009_333.5498_285.6737
3476,Lipids_POS_971.7985_400.1006_355.1027
3477,Lipids_NEG_914.5884_313.6211_325.0957
3478,Lipids_POS_1318.3787_441.2709_373.2642
3479,Lipids_POS_482.3238_155.2700_234.2655
3480,Lipids_POS_812.5904_312.4251_313.2255
3481,Lipids_NEG_749.1334_348.7853_267.6583
3482,Lipids_NEG_311.1681_304.2267_192.9117
3483,Lipids_POS_780.7183_316.3558_299.2042
3484,Lipids_NEG_453.3940_307.7033_228.4390
3485,Lipids_NEG_657.4970_291.5020_271.8989
3486,Lipids_POS_799.9257_383.2093_319.4658
3487,Lipids_POS_1568.0825_336.8429_479.9807
3488,Lipids_NEG_893.1555_345.6544_294.3264
3489,Lipids_NEG_655.4201_315.7492_260.1864
3490,Lipids_POS_928.5894_315.1186_325.5730
3491,Lipids_NEG_1085.1280_382.3043_326.2380
3492,Lipids_NEG_313.0772_499.2690_172.9794
3493,Lipids_POS_1552.1283_329.0858_474.7663
3494,Lipids_POS_745.6221_398.3505_314.3502
3495,Lipids_NEG_896.6379_365.0555_327.8392
3496,Lipids_NEG_950.6090_347.6635_340.3941
3497,Lipids_POS_792.5532_313.9395_301.5042
3498,Lipids_NEG_872.5995_312.5088_322.1954
3499,Lipids_POS_986.7548_385.9224_357.4121
3500,Lipids_POS_658.5388_344.7892_273.0900
3501,Lipids_NEG_596.5254_348.8073_270.5886
3502,Lipids_POS_998.8131_427.2872_360.6626
3503,Lipids_POS_663.9365_373.8237_285.5304
3504,Lipids_NEG_875.1449_407.9392_298.7033
3505,Lipids_POS_768.5531_321.2727_296.9045
3506,Lipids_NEG_731.0652_387.1576_268.1179
3507,Lipids_NEG_1278.1021_440.5916_353.3805
3508,Lipids_NEG_666.6389_416.9432_293.6711
3509,Lipids_NEG_854.5915_339.6014_315.6222
3510,Lipids_NEG_734.6652_412.1749_304.6982
3511,Lipids_POS_722.7121_419.3648_314.3103
3512,Lipids_NEG_1091.8479_424.5106_369.2132
3513,Lipids_NEG_764.5588_370.4756_293.2983
3514,Lipids_NEG_595.1007_348.2808_239.0124
3515,Lipids_NEG_683.4884_331.8120_278.5811
3516,Lipids_POS_497.6808_174.0321_239.7645
3517,Lipids_NEG_1206.0603_441.0152_349.9161
3518,Lipids_NEG_986.9090_522.7495_367.1996
3519,Lipids_POS_953.7878_398.4803_350.8666
3520,Lipids_NEG_343.2276_177.7919_193.5011
3521,Lipids_POS_751.5975_360.2931_317.6756
3522,Lipids_NEG_773.1099_422.0716_273.7986
3523,Lipids_POS_664.4537_236.6716_271.5838
3524,Lipids_POS_796.5470_256.3304_302.9590
3525,Lipids_NEG_1562.1523_362.7096_478.7734
3526,Lipids_POS_802.6418_345.4385_321.2005
3527,Lipids_POS_644.5091_295.5390_280.6137
3528,Lipids_NEG_763.5879_369.2901_312.9771
3529,Lipids_NEG_1572.1187_329.4041_476.7252
3530,Lipids_NEG_599.5275_371.8251_270.5300
3531,Lipids_NEG_945.7751_424.0778_345.7749
3532,Lipids_NEG_910.5776_338.0464_331.2197
3533,Lipids_NEG_706.6703_415.2222_301.5523
3534,Lipids_POS_610.5394_361.5441_270.5790
3535,Lipids_POS_1221.3437_454.6675_350.7153
3536,Lipids_POS_764.5573_316.5412_301.1363
3537,Lipids_POS_1925.4543_348.9577_782.4896
3538,Lipids_POS_903.7714_431.2908_343.1824
3539,Lipids_POS_1376.0924_311.8113_441.5371
3540,Lipids_POS_884.6462_305.3026_325.4610
3541,Lipids_NEG_722.4602_236.6987_287.3154
3542,Lipids_POS_204.1230_34.3996_144.5091
3543,Lipids_NEG_788.5798_345.4691_306.9340
3544,Lipids_NEG_878.6263_361.8619_324.3697
3545,Lipids_NEG_955.7588_404.8768_349.7362
3546,Lipids_NEG_776.5445_331.4939_300.3224
3547,Lipids_NEG_1036.7708_388.8441_359.5527
3548,Lipids_POS_757.0677_318.8732_293.6746
3549,Lipids_NEG_1011.1993_407.9756_317.6579
3550,Lipids_NEG_967.6447_371.3048_344.8818
3551,Lipids_POS_852.5529_294.5806_305.9533
3552,Lipids_NEG_875.1983_429.3972_287.2712
3553,Lipids_NEG_744.8034_349.2408_286.0022
3554,Lipids_POS_892.7376_414.0323_337.2512
3555,Lipids_NEG_671.0979_356.9438_258.5961
3556,Lipids_POS_945.7828_399.4394_349.8928
3557,Lipids_POS_856.6156_288.4737_320.3671
3558,Lipids_NEG_980.8625_472.8571_360.7623
3559,Lipids_POS_1805.5525_442.6033_597.9939
3560,Lipids_POS_780.5499_333.1618_305.0052
3561,Lipids_NEG_709.6102_397.9832_290.0028
3562,Lipids_POS_613.5540_364.3314_277.3348
3563,Lipids_POS_680.4795_374.1193_291.5498
3564,Lipids_NEG_950.7367_410.4145_338.3165
3565,Lipids_NEG_844.8712_351.6192_316.4462
3566,Lipids_NEG_950.6080_341.5772_338.8992
3567,Lipids_POS_900.6794_391.6106_333.8765
3568,Lipids_NEG_939.7633_436.8654_347.8196
3569,Lipids_POS_554.9053_531.8878_196.5589
3570,Lipids_NEG_162.8391_33.8351_108.4717
3571,Lipids_POS_878.3626_463.7962_340.8717
3572,Lipids_POS_1316.6345_446.1853_459.6964
3573,Lipids_POS_794.8619_343.7686_309.7882
3574,Lipids_POS_595.1362_359.4152_253.1773
3575,Lipids_NEG_526.2932_167.9679_229.6788
3576,Lipids_NEG_595.1010_446.5947_241.7785
3577,Lipids_NEG_299.0257_224.3249_166.5348
3578,Lipids_NEG_889.4799_458.0111_349.4140
3579,Lipids_NEG_827.0996_329.7930_308.3905
3580,Lipids_NEG_1011.1985_423.9383_311.8910
3581,Lipids_NEG_589.5171_266.0376_274.9450
3582,Lipids_POS_428.3734_206.7198_230.9590
3583,Lipids_NEG_865.8497_322.7049_317.9596
3584,Lipids_POS_449.1482_138.4138_215.4135
3585,Lipids_NEG_719.1475_358.6872_263.8069
3586,Lipids_POS_416.3638_322.8085_221.7660
3587,Lipids_NEG_743.1389_368.5174_268.2234
3588,Lipids_POS_609.6030_363.0784_286.5029
3589,Lipids_POS_596.3340_159.2607_246.6926
3590,Lipids_POS_664.6017_433.6169_305.9541
3591,Lipids_NEG_279.2324_447.5302_181.4676
3592,Lipids_POS_696.5913_390.9595_308.0920
3593,Lipids_POS_1029.6755_297.2266_352.2753
3594,Lipids_POS_1297.1402_441.0174_352.9137
3595,Lipids_NEG_878.5902_331.6454_323.2081
3596,Lipids_POS_806.5650_337.2765_477.1247
3597,Lipids_NEG_551.3584_237.5587_246.5034
3598,Lipids_POS_1002.8026_466.3332_364.9338
3599,Lipids_NEG_770.8230_351.5696_290.3379
3600,Lipids_NEG_920.5984_344.2824_332.9832
3601,Lipids_POS_704.5219_312.5179_286.5104
3602,Lipids_POS_383.1155_33.7252_220.5974
3603,Lipids_NEG_913.7049_426.4574_335.8986
3604,Lipids_NEG_803.1046_324.1693_281.6260
3605,Lipids_NEG_311.1395_38.0911_182.0262
3606,Lipids_NEG_761.9941_330.4133_302.1420
3607,Lipids_POS_184.0733_388.7029_136.8814
3608,Lipids_POS_903.7395_443.7414_342.0031
3609,Lipids_POS_487.2788_210.1923_226.0856
3610,Lipids_NEG_325.1837_304.3119_197.1165
3611,Lipids_NEG_1189.7550_318.2831_392.3050
3612,Lipids_NEG_834.5833_328.8599_312.0982
3613,Lipids_NEG_259.0278_40.4006_161.7793
3614,Lipids_NEG_389.0763_180.3842_195.9085
3615,Lipids_POS_848.6515_360.8336_320.5420
3616,Lipids_POS_996.7996_422.2580_361.4797
3617,Lipids_NEG_653.4622_272.6968_268.3309
3618,Lipids_POS_837.0338_456.7024_332.0695
3619,Lipids_POS_733.6205_358.1800_308.4194
3620,Lipids_NEG_445.2539_242.9906_221.5121
3621,Lipids_POS_1578.1772_342.1714_485.0343
3622,Lipids_NEG_943.7212_389.5420_346.5014
3623,Lipids_NEG_711.5429_317.8502_283.4200
3624,Lipids_POS_1411.2005_425.9854_482.2753
3625,Lipids_NEG_728.4497_226.0693_287.4307
3626,Lipids_POS_742.8223_343.5809_298.5719
3627,Lipids_NEG_903.7283_404.5558_336.7034
3628,Lipids_POS_790.5746_331.7350_307.4883
3629,Lipids_POS_882.7041_370.4698_335.7746
3630,Lipids_NEG_696.6132_382.9406_295.8385
3631,Lipids_POS_776.6153_370.8406_308.1774
3632,Lipids_POS_717.5532_305.5305_302.9185
3633,Lipids_NEG_855.6701_424.7855_333.5305
3634,Lipids_POS_766.5362_336.8872_289.4321
3635,Lipids_NEG_832.5701_313.3333_311.8321
3636,Lipids_NEG_149.0092_405.3317_131.9912
3637,Lipids_NEG_743.3866_348.1581_266.3890
3638,Lipids_NEG_279.2323_489.5487_182.2569
3639,Lipids_NEG_766.7908_330.1293_287.2779
3640,Lipids_POS_958.9237_501.8068_369.3587
3641,Lipids_NEG_679.5513_376.1531_285.0875
3642,Lipids_POS_592.4694_284.2519_265.6126
3643,Lipids_POS_725.5590_300.1468_295.0699
3644,Lipids_POS_1484.4273_531.3661_412.1573
